product_id,product_name,category,sub_category,brand,supplier,price,discount_percent,stock_quantity,rating,reviews_count,weight_kg,color,size,material,warranty_years,country,warehouse_city,created_date,status
P8010,Effect Laptop,Electronics,Laptop,Apple,Evans Group,30371,37,591,3.7,7263,8.9,Blue,Standard,Glass,5,Syrian Arab Republic,Delhi,2026-06-01,Inactive
P8011,Open Mobile,Electronics,Mobile,HP,"Henry, Jordan and Maddox",61118,21,650,3.7,4605,13.38,Silver,Medium,Aluminium,5,Panama,Pune,2025-06-24,Inactive
P8012,Option Beverages,Grocery,Beverages,Dell,Cox PLC,69467,35,490,4.9,9738,9.54,Blue,Large,Leather,1,Norway,Chennai,2025-08-13,Inactive
P8013,Discover Jacket,Fashion,Jacket,Adidas,"Bradford, Garcia and Mclean",93222,37,635,4.2,6131,13.81,Blue,Small,Plastic,4,Tuvalu,Chennai,2025-01-04,Inactive
P8014,Commercial Shoes,Fashion,Shoes,Apple,Mercado-Aguilar,46626,0,338,4.0,7172,12.34,Black,Medium,Aluminium,1,Guernsey,Mumbai,2024-08-06,Inactive
P8015,Add Bed,Furniture,Bed,Apple,Parker Inc,84711,1,812,3.8,9133,4.32,Silver,Small,Plastic,3,Tanzania,Delhi,2025-10-20,Inactive
P8016,Professional Table,Furniture,Table,HP,"Wallace, Weaver and Mckay",32750,35,704,3.5,6484,18.03,Silver,Standard,Aluminium,2,Sweden,Chennai,2026-02-28,Inactive
P8017,Heavy Sofa,Furniture,Sofa,Dell,Mitchell PLC,21349,32,133,4.5,2068,14.34,Black,Small,Leather,5,Chile,Hyderabad,2025-10-24,Active
P8018,No Sofa,Furniture,Sofa,Samsung,Larson-Ingram,81569,38,646,3.3,7984,17.44,Silver,Large,Plastic,3,Malaysia,Bangalore,2025-10-24,Active
P8019,And Jacket,Fashion,Jacket,IKEA,"Hubbard, Hardy and Boyd",90014,33,159,3.5,4425,6.97,White,Medium,Plastic,5,Isle of Man,Chennai,2026-01-06,Inactive
P8020,Better Headphones,Electronics,Headphones,Dell,Anderson and Sons,10953,21,514,3.2,372,11.78,Silver,Medium,Plastic,4,Burkina Faso,Chennai,2025-04-26,Inactive
P8021,Everybody Table,Furniture,Table,Sony,Mcneil Ltd,18072,32,970,4.7,7005,10.71,Silver,Small,Aluminium,3,Guinea,Delhi,2025-02-06,Active
P8022,Media Jeans,Fashion,Jeans,Nike,Coleman Inc,21539,39,869,3.5,1317,3.05,Red,Medium,Plastic,5,Moldova,Pune,2025-04-14,Inactive
P8023,Every Laptop,Electronics,Laptop,HP,"Moore, Davis and Riley",33078,23,669,3.4,5925,5.31,Blue,Large,Leather,3,Marshall Islands,Pune,2026-01-08,Active
P8024,Claim Chair,Furniture,Chair,Apple,"Williams, Moon and Greene",98839,26,913,3.5,3719,9.7,White,Medium,Leather,0,Nigeria,Mumbai,2025-06-09,Active
P8025,Candidate Oil,Grocery,Oil,Dell,Villa Inc,47151,22,25,4.4,7692,9.51,White,Large,Metal,2,Mauritius,Hyderabad,2025-06-23,Active
P8026,Behavior Jeans,Fashion,Jeans,Dell,Collins and Sons,51590,20,619,3.6,4526,13.89,Black,Small,Plastic,1,Israel,Mumbai,2025-11-23,Inactive
P8027,Police Smart Watch,Electronics,Smart Watch,Adidas,Collins LLC,83741,36,50,4.8,3668,8.41,Black,Medium,Leather,0,United Arab Emirates,Mumbai,2025-10-26,Active
P8028,Lot Oil,Grocery,Oil,Apple,"Kim, Dominguez and Kim",46385,34,338,3.8,4959,10.85,Blue,Small,Metal,2,Botswana,Delhi,2025-06-25,Active
P8029,Strategy Laptop,Electronics,Laptop,IKEA,Santos Inc,24874,24,575,3.7,1621,17.42,Red,Large,Glass,2,Saint Lucia,Delhi,2025-11-13,Active
P8030,Whatever Smart Watch,Electronics,Smart Watch,Apple,Green PLC,24898,30,70,3.1,3795,18.9,Black,Large,Metal,5,Saint Helena,Mumbai,2026-04-23,Inactive
P8031,All Headphones,Electronics,Headphones,Samsung,"Garcia, Sanchez and Daniel",41076,5,607,3.0,2044,0.33,Silver,Large,Aluminium,1,Jordan,Mumbai,2025-01-11,Inactive
P8032,Despite Table,Furniture,Table,HP,"Hardy, Johnson and Anderson",25367,26,192,4.7,1323,17.62,White,Small,Aluminium,3,Guinea-Bissau,Chennai,2025-10-27,Inactive
P8033,Police Headphones,Electronics,Headphones,Samsung,Jones Group,57177,24,591,3.9,1444,4.27,Silver,Medium,Plastic,4,Norway,Pune,2025-07-11,Active
P8034,Thus Jeans,Fashion,Jeans,Samsung,"Monroe, Campbell and Powell",72881,22,364,3.9,4689,3.7,Red,Large,Plastic,5,Estonia,Pune,2026-06-16,Active
P8035,Into Oil,Grocery,Oil,Dell,"Kaiser, Myers and Brown",88845,28,797,4.9,6164,10.3,Blue,Standard,Aluminium,1,Finland,Bangalore,2026-01-01,Active
P8036,Six Shirt,Fashion,Shirt,IKEA,Ingram-Hughes,76554,27,256,4.7,8195,4.64,Black,Standard,Metal,1,Nauru,Bangalore,2025-01-12,Inactive
P8037,Note Smart Watch,Electronics,Smart Watch,Dell,Hoffman and Sons,53299,16,140,3.2,5485,18.58,Red,Standard,Aluminium,5,Jordan,Delhi,2025-01-15,Active
P8038,Yeah Shirt,Fashion,Shirt,Samsung,"Wilcox, Robinson and Paul",87860,22,350,3.2,7092,1.22,Silver,Standard,Metal,1,Western Sahara,Delhi,2025-04-11,Inactive
P8039,Almost Shoes,Fashion,Shoes,IKEA,"Hardy, Johnson and Spears",14872,33,543,3.9,3463,5.89,Black,Medium,Glass,0,Albania,Delhi,2026-04-05,Active
P8040,Measure Shoes,Fashion,Shoes,Dell,Castro Inc,79948,26,491,4.7,876,1.05,Silver,Small,Leather,3,Guinea,Bangalore,2025-12-21,Inactive
P8041,Paper Table,Furniture,Table,HP,Clark-Fleming,70684,31,58,4.9,5520,13.86,White,Small,Aluminium,3,Madagascar,Mumbai,2026-07-28,Inactive
P8042,Throughout Chair,Furniture,Chair,HP,"Cruz, Zuniga and Jones",32789,34,786,3.5,9307,6.87,White,Standard,Glass,1,India,Chennai,2026-06-25,Active
P8043,A Tablet,Electronics,Tablet,HP,Herrera-Phillips,81643,19,177,3.3,7185,9.19,Blue,Large,Aluminium,0,Ecuador,Mumbai,2026-07-07,Active
P8044,Picture Shirt,Fashion,Shirt,Sony,"Bradford, Vance and White",43301,36,996,4.1,3389,13.83,Red,Medium,Leather,5,Honduras,Chennai,2025-03-07,Active
P8045,What Jeans,Fashion,Jeans,IKEA,Jones and Sons,11267,6,80,4.2,1181,18.76,Blue,Medium,Metal,0,Bulgaria,Chennai,2026-02-01,Active
P8046,Look Rice,Grocery,Rice,Dell,Yoder Ltd,54407,31,738,5.0,9137,16.32,Black,Small,Metal,5,Niger,Pune,2026-03-08,Active
P8047,Special Mobile,Electronics,Mobile,Samsung,Kennedy-Flowers,29230,28,126,3.9,3180,18.13,White,Standard,Metal,2,Grenada,Pune,2026-02-20,Inactive
P8048,Reach Shoes,Fashion,Shoes,Nike,Rodriguez PLC,34347,1,800,3.6,266,5.5,Black,Standard,Glass,1,Latvia,Chennai,2024-11-07,Active
P8049,Term Table,Furniture,Table,Nike,Harmon Group,91237,18,780,3.3,5943,0.65,Red,Medium,Leather,5,Cambodia,Pune,2025-08-25,Inactive
P8050,Floor Rice,Grocery,Rice,Sony,Small-King,70859,31,120,3.1,4829,18.72,Blue,Standard,Aluminium,4,Namibia,Chennai,2025-07-19,Inactive
P8051,Structure Shirt,Fashion,Shirt,Dell,Phillips-Proctor,43418,35,685,4.9,2617,14.64,White,Standard,Aluminium,0,Spain,Hyderabad,2025-03-14,Active
P8052,Away Tablet,Electronics,Tablet,Dell,Robinson Group,22372,12,740,4.7,9637,4.7,Silver,Standard,Plastic,3,Canada,Hyderabad,2025-05-28,Inactive
P8053,Guess Table,Furniture,Table,Samsung,Jones-Arnold,46457,35,687,4.7,1928,12.83,Black,Large,Aluminium,3,Cuba,Delhi,2024-11-14,Inactive
P8054,Message Beverages,Grocery,Beverages,HP,"Welch, Dunn and Mueller",73901,20,918,3.6,3283,17.55,Silver,Standard,Glass,2,Niue,Chennai,2025-04-02,Inactive
P8055,Interest Headphones,Electronics,Headphones,HP,Hicks LLC,26945,10,139,3.1,2996,3.03,White,Standard,Metal,0,United States of America,Hyderabad,2026-02-16,Active
P8056,Second Chair,Furniture,Chair,Adidas,Herman-Nelson,67774,19,225,4.7,7213,5.81,Black,Large,Metal,2,Congo,Bangalore,2026-01-31,Inactive
P8057,Lawyer Shirt,Fashion,Shirt,Apple,Smith-Phillips,64191,7,389,3.8,7638,0.72,Blue,Large,Leather,1,Uzbekistan,Delhi,2025-03-19,Inactive
P8058,Dinner Oil,Grocery,Oil,IKEA,"Sloan, Smith and Brown",5567,33,337,4.1,7224,14.71,White,Standard,Plastic,1,Yemen,Mumbai,2024-12-15,Inactive
P8059,Public Snacks,Grocery,Snacks,Dell,Navarro Inc,8503,10,816,3.7,310,7.13,Black,Small,Plastic,5,Honduras,Mumbai,2026-05-28,Active
P8060,Relate Chair,Furniture,Chair,HP,"Hayes, Klein and Dominguez",78747,28,470,4.5,769,2.22,Blue,Standard,Plastic,3,Kazakhstan,Mumbai,2026-02-17,Inactive
P8061,Every Sofa,Furniture,Sofa,HP,Booker-Koch,70035,18,811,4.7,1333,18.39,Red,Medium,Plastic,4,Switzerland,Hyderabad,2026-08-01,Inactive
P8062,Sing Snacks,Grocery,Snacks,HP,Haley-Holt,8170,34,73,4.8,8090,18.77,Silver,Small,Plastic,1,Austria,Chennai,2025-08-25,Inactive
P8063,Guess Jeans,Fashion,Jeans,HP,Mitchell and Sons,42684,37,486,4.1,5834,16.05,Black,Large,Leather,0,Italy,Delhi,2026-06-11,Active
P8064,Concern Shirt,Fashion,Shirt,Sony,Holmes-Huerta,20218,8,552,3.6,7137,9.06,White,Small,Metal,4,Burundi,Mumbai,2026-02-26,Inactive
P8065,These Headphones,Electronics,Headphones,HP,Reynolds-Beard,88211,37,57,3.5,417,6.19,White,Small,Metal,3,Thailand,Mumbai,2025-07-02,Inactive
P8066,Foreign Smart Watch,Electronics,Smart Watch,Dell,Sanders Inc,23197,39,275,3.4,6340,19.91,Black,Large,Plastic,5,Madagascar,Hyderabad,2024-09-07,Active
P8067,Whether Jacket,Fashion,Jacket,Apple,Hill-Smith,58988,31,614,3.2,7139,13.72,Black,Standard,Metal,1,Slovakia (Slovak Republic),Chennai,2026-05-06,Active
P8068,Right Laptop,Electronics,Laptop,Nike,Mills PLC,13352,13,482,3.3,5989,9.92,Blue,Standard,Metal,1,Equatorial Guinea,Pune,2025-09-24,Inactive
P8069,Court Chair,Furniture,Chair,Nike,"Greene, Carter and Cantu",64106,3,116,3.4,2069,17.02,Blue,Standard,Plastic,1,Botswana,Delhi,2026-05-29,Inactive
P8070,Want Tablet,Electronics,Tablet,Sony,Gonzalez and Sons,70181,11,159,3.4,9717,18.27,Black,Large,Plastic,5,Angola,Bangalore,2025-05-06,Active
P8071,Reduce Shirt,Fashion,Shirt,IKEA,Nolan and Sons,44712,3,354,4.5,3150,0.71,Red,Small,Metal,2,Nicaragua,Delhi,2025-01-08,Inactive
P8072,Entire Shirt,Fashion,Shirt,Samsung,Vasquez-Williams,32685,24,494,4.0,2063,6.08,White,Medium,Leather,5,Reunion,Delhi,2025-10-18,Inactive
P8073,Keep Rice,Grocery,Rice,IKEA,Wright and Sons,22607,26,611,4.7,2507,18.55,Black,Small,Metal,4,Sao Tome and Principe,Chennai,2025-05-03,Inactive
P8074,Visit Bed,Furniture,Bed,IKEA,Turner PLC,5683,10,232,4.3,8081,8.61,Blue,Standard,Glass,5,San Marino,Delhi,2024-08-23,Active
P8075,Arm Jeans,Fashion,Jeans,Sony,Case Inc,18675,1,669,3.4,662,19.81,Red,Large,Plastic,0,Lithuania,Mumbai,2025-11-02,Inactive
P8076,Money Mobile,Electronics,Mobile,Sony,Cohen-Baird,15506,25,649,4.9,3304,15.37,White,Standard,Leather,1,Wallis and Futuna,Mumbai,2025-11-03,Active
P8077,At Shoes,Fashion,Shoes,Apple,"Wall, Peterson and Espinoza",79264,19,662,4.0,5428,8.76,Blue,Standard,Metal,4,Italy,Bangalore,2026-05-12,Inactive
P8078,Follow Table,Furniture,Table,Samsung,"Mata, Washington and Curry",1402,1,116,4.1,7852,2.66,Red,Large,Glass,3,Guernsey,Bangalore,2024-09-22,Inactive
P8079,Weight Chair,Furniture,Chair,IKEA,"Thompson, Collins and Hughes",16511,40,176,3.2,1120,14.58,Black,Medium,Plastic,4,Saudi Arabia,Chennai,2024-08-05,Inactive
P8080,Others Sofa,Furniture,Sofa,Adidas,Little LLC,5476,3,193,3.0,6774,7.52,Red,Medium,Leather,5,Ireland,Bangalore,2025-08-24,Inactive
P8081,Step Sofa,Furniture,Sofa,HP,Floyd LLC,45691,20,91,3.6,9561,10.32,Silver,Large,Glass,3,Cayman Islands,Mumbai,2025-05-12,Active
P8082,Cultural Mobile,Electronics,Mobile,Samsung,"Massey, George and Garrett",64829,11,911,4.7,5398,10.67,Silver,Small,Metal,0,Kiribati,Mumbai,2025-07-03,Inactive
P8083,Easy Bed,Furniture,Bed,Apple,Edwards Ltd,86131,29,584,4.0,7526,16.5,Black,Large,Aluminium,0,Pakistan,Chennai,2024-12-29,Inactive
P8084,Land Rice,Grocery,Rice,HP,"Ross, Chase and Bell",98833,13,120,3.9,9780,6.41,Black,Large,Glass,2,British Indian Ocean Territory (Chagos Archipelago),Chennai,2025-11-07,Active
P8085,Stay Jeans,Fashion,Jeans,Dell,Jones-Dickson,25466,34,482,3.9,7156,2.66,White,Medium,Plastic,3,Dominican Republic,Bangalore,2025-11-06,Inactive
P8086,Tend Mobile,Electronics,Mobile,Dell,Webster Inc,81831,9,247,3.8,8478,19.36,Silver,Standard,Aluminium,1,Tajikistan,Mumbai,2025-06-29,Inactive
P8087,Perhaps Laptop,Electronics,Laptop,HP,Larson PLC,71568,25,754,4.7,3818,2.92,Silver,Small,Leather,5,Belarus,Delhi,2026-04-17,Active
P8088,Often Shirt,Fashion,Shirt,Samsung,"Morales, Koch and Parker",60618,16,399,3.8,6371,1.29,Black,Medium,Plastic,5,Cook Islands,Bangalore,2024-10-21,Active
P8089,Best Oil,Grocery,Oil,HP,"West, Larsen and Newman",40676,7,515,3.1,9480,7.48,White,Large,Aluminium,2,Guyana,Delhi,2024-12-23,Inactive
P8090,Scientist Jacket,Fashion,Jacket,Apple,Tanner-Miles,46022,18,496,3.5,5401,1.49,Blue,Small,Plastic,4,Belgium,Chennai,2024-09-25,Inactive
P8091,She Bed,Furniture,Bed,Samsung,"Chambers, Long and Humphrey",96395,29,705,3.5,9846,14.68,Blue,Small,Plastic,0,Panama,Delhi,2026-04-06,Inactive
P8092,Serious Sofa,Furniture,Sofa,Apple,Williams Ltd,32384,40,628,3.2,8578,19.51,White,Standard,Glass,3,Guinea-Bissau,Hyderabad,2024-08-07,Inactive
P8093,Key Laptop,Electronics,Laptop,HP,Davis Inc,47377,9,923,3.8,3931,7.86,Silver,Medium,Metal,4,Niger,Pune,2024-11-19,Active
P8094,Cut Shirt,Fashion,Shirt,Samsung,Wilson and Sons,5313,24,224,4.3,9787,11.42,Blue,Standard,Leather,4,United Kingdom,Bangalore,2024-09-02,Active
P8095,Radio Sofa,Furniture,Sofa,Nike,"Jensen, Zuniga and Adkins",40347,33,304,3.9,9866,9.41,Silver,Medium,Leather,3,Ghana,Hyderabad,2024-09-23,Active
P8096,They Smart Watch,Electronics,Smart Watch,Adidas,Fisher LLC,48366,37,286,4.8,7603,12.93,Silver,Large,Aluminium,3,Brunei Darussalam,Chennai,2026-03-16,Inactive
P8097,Enjoy Laptop,Electronics,Laptop,Dell,"Johns, Williams and Collins",2679,9,208,4.5,8659,5.02,Blue,Small,Leather,5,Cambodia,Chennai,2024-10-14,Inactive
P8098,Ok Table,Furniture,Table,IKEA,"Patton, Brown and Medina",23423,5,393,4.9,3594,19.85,Black,Standard,Plastic,2,Chad,Bangalore,2024-10-21,Inactive
P8099,House Headphones,Electronics,Headphones,Adidas,"Wu, Rogers and Walker",91557,31,203,3.4,3537,8.98,White,Medium,Plastic,2,Senegal,Pune,2024-12-17,Inactive
P8100,Inside Rice,Grocery,Rice,HP,Bailey LLC,34880,32,407,4.1,4226,5.73,Blue,Medium,Leather,2,North Macedonia,Mumbai,2025-06-09,Active
P8101,Beautiful Sofa,Furniture,Sofa,IKEA,Wagner-Ross,94200,27,676,5.0,4106,11.38,Silver,Large,Metal,2,Cocos (Keeling) Islands,Bangalore,2025-11-04,Inactive
P8102,Interesting Table,Furniture,Table,Dell,Butler and Sons,86436,23,15,4.2,6547,1.73,Red,Standard,Metal,5,Puerto Rico,Mumbai,2026-01-02,Active
P8103,Field Oil,Grocery,Oil,Dell,Burton-Lawson,83083,19,78,3.4,1389,13.23,Silver,Large,Leather,0,Burkina Faso,Bangalore,2025-11-30,Inactive
P8104,Nice Bed,Furniture,Bed,Samsung,Davila-Davis,17729,25,724,3.5,4654,18.75,Blue,Medium,Plastic,5,Northern Mariana Islands,Pune,2026-05-27,Inactive
P8105,Community Tablet,Electronics,Tablet,HP,Thompson PLC,12927,7,841,4.1,5644,17.08,Blue,Standard,Plastic,0,Benin,Hyderabad,2025-05-21,Inactive
P8106,Style Snacks,Grocery,Snacks,Dell,"Martin, Cortez and Gordon",12070,21,749,4.6,9044,16.31,Blue,Medium,Aluminium,5,South Georgia and the South Sandwich Islands,Pune,2025-10-25,Active
P8107,Popular Mobile,Electronics,Mobile,Samsung,Barnes-Pope,45135,1,848,3.1,8001,10.08,Silver,Medium,Metal,3,Croatia,Hyderabad,2026-07-03,Inactive
P8108,Scientist Rice,Grocery,Rice,Dell,"Smith, Harris and Henry",96085,5,804,4.5,2012,0.13,White,Large,Leather,1,Maldives,Hyderabad,2025-10-16,Active
P8109,Use Table,Furniture,Table,Adidas,"Schmidt, Perkins and Butler",52723,25,973,3.6,7025,4.35,Black,Large,Plastic,5,Bangladesh,Pune,2025-06-29,Inactive
P8110,Mr Smart Watch,Electronics,Smart Watch,HP,"Jackson, Hughes and Love",53626,28,116,4.0,5810,11.77,White,Small,Plastic,2,Hungary,Pune,2026-05-11,Inactive
P8111,Reveal Jacket,Fashion,Jacket,HP,Williams-Ross,83706,8,333,4.1,7298,14.83,White,Large,Glass,1,Swaziland,Chennai,2025-08-21,Active
P8112,Arrive Rice,Grocery,Rice,IKEA,"Patel, Smith and Allen",701,19,172,3.2,8176,6.54,Black,Medium,Metal,0,French Southern Territories,Hyderabad,2025-09-08,Active
P8113,Return Rice,Grocery,Rice,IKEA,"Rubio, Shepherd and Burns",88288,9,341,4.3,8925,5.93,White,Small,Glass,3,Brazil,Delhi,2025-11-11,Inactive
P8114,Professor Laptop,Electronics,Laptop,Sony,"Macias, Brown and Morgan",65375,18,103,4.6,2192,8.69,White,Small,Aluminium,5,Turkmenistan,Bangalore,2026-02-02,Inactive
P8115,Middle Oil,Grocery,Oil,Sony,Watts Group,97202,20,429,3.8,9356,13.79,Black,Large,Metal,5,Rwanda,Hyderabad,2025-08-10,Active
P8116,Well Beverages,Grocery,Beverages,Apple,"Sparks, Cunningham and Silva",91057,14,759,4.2,9398,18.39,Silver,Large,Aluminium,3,Togo,Hyderabad,2024-11-14,Active
P8117,Federal Rice,Grocery,Rice,IKEA,Williams Group,32006,29,615,3.9,3469,14.58,Blue,Medium,Plastic,2,Tokelau,Hyderabad,2024-12-13,Inactive
P8118,Outside Shirt,Fashion,Shirt,Samsung,Perry Ltd,55610,15,871,4.8,3191,9.83,Black,Medium,Leather,0,Brunei Darussalam,Hyderabad,2025-07-19,Active
P8119,Tree Shirt,Fashion,Shirt,Dell,Garrett-Thomas,82378,22,933,3.4,3558,15.59,White,Medium,Glass,0,Afghanistan,Chennai,2026-07-08,Active
P8120,Successful Shirt,Fashion,Shirt,Samsung,Day Ltd,87309,37,439,4.6,9300,14.81,Silver,Standard,Aluminium,1,Falkland Islands (Malvinas),Chennai,2026-01-24,Active
P8121,Modern Shirt,Fashion,Shirt,Samsung,Watts Group,43904,21,644,4.5,9632,18.91,Black,Small,Metal,3,Serbia,Bangalore,2025-01-12,Inactive
P8122,Section Jacket,Fashion,Jacket,Nike,Clarke Inc,49201,25,213,4.0,8337,15.47,White,Medium,Metal,5,Peru,Bangalore,2025-11-11,Active
P8123,Site Laptop,Electronics,Laptop,Dell,Carson PLC,98950,4,656,4.9,2108,18.91,White,Medium,Glass,3,Belarus,Pune,2025-07-25,Active
P8124,Social Shirt,Fashion,Shirt,Adidas,King-Miller,44692,24,615,3.7,9777,8.89,Black,Standard,Leather,4,Sierra Leone,Pune,2026-07-21,Inactive
P8125,Life Shoes,Fashion,Shoes,Nike,"Cameron, Taylor and Hubbard",29356,33,217,4.5,6553,13.26,Silver,Standard,Leather,4,Mongolia,Bangalore,2025-08-10,Active
P8126,Employee Table,Furniture,Table,HP,"Rush, Spencer and Erickson",51061,22,750,3.5,9695,8.73,Black,Medium,Plastic,3,United States Minor Outlying Islands,Hyderabad,2024-08-25,Inactive
P8127,Maintain Mobile,Electronics,Mobile,IKEA,"Fry, Haney and Hobbs",79593,26,639,3.9,2300,1.92,Black,Standard,Glass,5,Paraguay,Bangalore,2025-06-20,Active
P8128,Treatment Jacket,Fashion,Jacket,Adidas,"Jackson, Kennedy and Duke",12705,25,9,3.5,1628,15.61,Blue,Small,Metal,1,Guinea-Bissau,Mumbai,2026-05-30,Active
P8129,Answer Headphones,Electronics,Headphones,HP,Rios and Sons,48243,25,575,3.8,8209,7.54,Silver,Standard,Metal,3,Niue,Hyderabad,2025-02-08,Inactive
P8130,Under Mobile,Electronics,Mobile,Samsung,Garcia-Alexander,19044,0,511,4.8,5897,18.95,Red,Medium,Metal,4,Sierra Leone,Delhi,2025-03-13,Active
P8131,Leader Jeans,Fashion,Jeans,Sony,Mendez PLC,91788,28,775,4.4,4445,8.05,White,Medium,Plastic,2,Central African Republic,Delhi,2025-08-22,Inactive
P8132,Method Rice,Grocery,Rice,IKEA,White Inc,61701,8,685,4.6,5347,12.19,Blue,Large,Plastic,5,Cameroon,Mumbai,2025-05-08,Active
P8133,Result Headphones,Electronics,Headphones,Dell,"Berry, Moore and Bryant",88482,11,132,4.4,5144,2.35,Red,Large,Plastic,3,Guernsey,Bangalore,2026-06-02,Active
P8134,Interview Snacks,Grocery,Snacks,Samsung,Ramirez-Mccall,65464,25,29,3.6,1740,17.4,Blue,Standard,Aluminium,2,Ethiopia,Delhi,2024-11-29,Active
P8135,Focus Jeans,Fashion,Jeans,Sony,Doyle-Fernandez,31282,11,20,4.3,3387,1.25,Silver,Small,Aluminium,3,Kuwait,Chennai,2025-06-21,Inactive
P8136,Same Bed,Furniture,Bed,Nike,Mata Inc,42027,10,527,4.2,727,13.75,Blue,Medium,Metal,3,Ireland,Pune,2025-11-19,Active
P8137,Old Headphones,Electronics,Headphones,Apple,"Dominguez, Sullivan and Ochoa",54545,27,483,3.1,7698,12.94,Red,Medium,Aluminium,2,Mongolia,Delhi,2024-09-24,Inactive
P8138,Direction Jeans,Fashion,Jeans,Adidas,Fletcher-Aguilar,11946,13,868,4.1,2511,0.55,Red,Large,Aluminium,2,Iran,Hyderabad,2025-12-06,Active
P8139,Wear Snacks,Grocery,Snacks,Apple,Schneider-Figueroa,65775,1,894,4.8,4975,9.2,White,Medium,Glass,3,Niue,Mumbai,2025-11-08,Inactive
P8140,Free Beverages,Grocery,Beverages,Nike,"Rogers, Hayes and Washington",32818,34,373,4.6,6153,18.43,White,Large,Aluminium,3,Palau,Chennai,2026-06-08,Active
P8141,Animal Tablet,Electronics,Tablet,Sony,Jackson-Collins,66601,37,188,4.4,7400,9.53,Red,Large,Aluminium,0,Guadeloupe,Bangalore,2024-12-17,Inactive
P8142,Certainly Tablet,Electronics,Tablet,Nike,Mills PLC,26713,0,380,3.1,2124,0.59,Blue,Medium,Metal,3,Bahrain,Bangalore,2026-03-14,Active
P8143,Into Rice,Grocery,Rice,Adidas,Knight and Sons,79991,33,618,4.7,7311,6.98,White,Small,Glass,3,Thailand,Delhi,2025-02-25,Inactive
P8144,Company Jeans,Fashion,Jeans,IKEA,"Jackson, Johnson and Green",48195,25,310,3.3,2819,4.71,Blue,Small,Leather,0,Somalia,Hyderabad,2025-10-25,Inactive
P8145,Keep Jacket,Fashion,Jacket,IKEA,Hansen-Sullivan,85532,12,454,3.7,625,5.07,White,Standard,Aluminium,2,Malaysia,Mumbai,2024-12-01,Inactive
P8146,You Sofa,Furniture,Sofa,Nike,Morris Group,56280,3,329,4.7,4761,1.0,Black,Small,Metal,1,Swaziland,Mumbai,2025-05-22,Active
P8147,International Chair,Furniture,Chair,HP,Anderson-Joseph,9772,31,324,3.2,8199,14.58,Silver,Large,Glass,4,Wallis and Futuna,Mumbai,2026-01-29,Inactive
P8148,Throw Oil,Grocery,Oil,Samsung,"Pierce, Thomas and Beck",40123,19,464,3.3,3871,10.51,Red,Medium,Metal,1,French Polynesia,Bangalore,2025-12-27,Inactive
P8149,Teach Chair,Furniture,Chair,Sony,Walter and Sons,32330,2,113,4.5,7769,14.37,Blue,Standard,Metal,4,Solomon Islands,Chennai,2025-08-30,Active
P8150,Such Shoes,Fashion,Shoes,Adidas,"Rodriguez, Lopez and Brennan",51276,31,371,3.9,3555,3.33,Red,Standard,Leather,4,India,Chennai,2026-01-07,Inactive
P8151,Magazine Beverages,Grocery,Beverages,Dell,Weber and Sons,43963,22,883,4.6,3831,4.47,Silver,Small,Aluminium,3,El Salvador,Hyderabad,2024-11-17,Active
P8152,Opportunity Laptop,Electronics,Laptop,IKEA,"Sutton, Johnson and Reynolds",56066,17,756,4.2,3992,13.19,Red,Standard,Glass,0,Sweden,Delhi,2025-11-08,Active
P8153,Activity Rice,Grocery,Rice,Adidas,"Ramirez, Morales and Hill",4645,17,499,3.6,8239,9.26,White,Large,Leather,5,Tajikistan,Delhi,2024-11-11,Inactive
P8154,Conference Jacket,Fashion,Jacket,HP,Haney Group,72984,1,541,3.9,5096,1.31,Black,Small,Leather,5,Haiti,Mumbai,2024-08-13,Active
P8155,Water Chair,Furniture,Chair,Adidas,Hill Group,37146,23,460,4.6,9633,18.52,White,Medium,Leather,5,Mayotte,Delhi,2024-09-23,Active
P8156,Least Jacket,Fashion,Jacket,Nike,"Espinoza, Smith and Green",3360,38,595,3.9,4296,13.9,Black,Medium,Aluminium,2,Lebanon,Hyderabad,2025-11-18,Active
P8157,Do Jeans,Fashion,Jeans,IKEA,"Kennedy, Harrison and Jones",3198,32,749,4.7,1038,9.45,Red,Medium,Metal,4,Congo,Delhi,2025-08-22,Inactive
P8158,Concern Oil,Grocery,Oil,Apple,"Watson, Rodriguez and Fowler",73984,26,810,3.6,7023,0.45,Black,Medium,Leather,1,Slovenia,Pune,2025-10-30,Inactive
P8159,Process Headphones,Electronics,Headphones,Adidas,Martinez-Jones,35393,21,730,3.5,390,9.82,White,Small,Leather,3,Eritrea,Chennai,2025-02-04,Inactive
P8160,Build Shoes,Fashion,Shoes,Adidas,Stevens Ltd,49308,36,160,3.9,3650,19.87,Silver,Large,Metal,2,Bermuda,Chennai,2026-01-07,Inactive
P8161,Argue Shoes,Fashion,Shoes,Apple,"Bell, Lee and Klein",80319,5,522,4.9,4254,15.37,Red,Standard,Leather,4,Micronesia,Delhi,2026-05-20,Active
P8162,Space Chair,Furniture,Chair,Dell,"Walsh, Williams and Mitchell",61793,38,699,4.4,2307,1.78,Blue,Large,Plastic,0,Sri Lanka,Hyderabad,2024-10-29,Inactive
P8163,Bit Oil,Grocery,Oil,Dell,Kelly Inc,6193,4,220,3.5,9507,1.24,Blue,Standard,Metal,0,France,Chennai,2025-06-09,Inactive
